"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"trafico.nlogo"
"experimento-flujo"
"10/26/2024 20:06:04:819 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","mean(lista_flujo)"
"565","aleatoria","12","0.0045","alaetoria","0.026","5000","11.316831683168317"
"571","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"572","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"566","aleatoria","12","0.0045","alaetoria","0.026","5000","11.366336633663366"
"573","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"567","aleatoria","12","0.0045","alaetoria","0.026","5000","11.297029702970297"
"574","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"564","aleatoria","12","0.0045","alaetoria","0.026","5000","11.257425742574258"
"575","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"563","aleatoria","12","0.0045","alaetoria","0.026","5000","11.316831683168317"
"576","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"568","aleatoria","12","0.0045","alaetoria","0.026","5000","11.346534653465346"
"577","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"569","aleatoria","12","0.0045","alaetoria","0.026","5000","11.366336633663366"
"578","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"571","aleatoria","12","0.0045","alaetoria","0.026","5000","11.405940594059405"
"579","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"575","aleatoria","12","0.0045","alaetoria","0.026","5000","11.336633663366337"
"580","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"572","aleatoria","12","0.0045","alaetoria","0.026","5000","11.346534653465346"
"581","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"570","aleatoria","12","0.0045","alaetoria","0.026","5000","11.386138613861386"
"582","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"576","aleatoria","12","0.0045","alaetoria","0.026","5000","11.326732673267326"
"583","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"573","aleatoria","12","0.0045","alaetoria","0.026","5000","11.297029702970297"
"584","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"577","aleatoria","12","0.0045","alaetoria","0.026","5000","11.376237623762377"
"585","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"574","aleatoria","12","0.0045","alaetoria","0.026","5000","11.336633663366337"
"586","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"579","aleatoria","12","0.0045","alaetoria","0.026","5000","11.366336633663366"
"587","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"580","aleatoria","12","0.0045","alaetoria","0.026","5000","11.267326732673267"
"588","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"581","aleatoria","12","0.0045","alaetoria","0.026","5000","11.237623762376238"
"589","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"582","aleatoria","12","0.0045","alaetoria","0.026","5000","11.326732673267326"
"590","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"578","aleatoria","12","0.0045","alaetoria","0.026","5000","11.297029702970297"
"591","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"584","aleatoria","12","0.0045","alaetoria","0.026","5000","11.297029702970297"
"592","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"585","aleatoria","12","0.0045","alaetoria","0.026","5000","11.277227722772277"
"593","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"583","aleatoria","12","0.0045","alaetoria","0.026","5000","11.306930693069306"
"594","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"586","aleatoria","12","0.0045","alaetoria","0.026","5000","11.287128712871286"
"595","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"588","aleatoria","12","0.0045","alaetoria","0.026","5000","11.316831683168317"
"596","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"589","aleatoria","12","0.0045","alaetoria","0.026","5000","11.405940594059405"
"597","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"587","aleatoria","12","0.0045","alaetoria","0.026","5000","11.306930693069306"
"598","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"592","aleatoria","12","0.0045","alaetoria","0.026","5000","11.277227722772277"
"599","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"590","aleatoria","12","0.0045","alaetoria","0.026","5000","11.316831683168317"
"600","aleatoria","12","0.0045","alaetoria","0.026","0","0"
"593","aleatoria","12","0.0045","alaetoria","0.026","5000","11.356435643564357"
"601","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"596","aleatoria","12","0.0045","alaetoria","0.026","5000","11.326732673267326"
"602","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"595","aleatoria","12","0.0045","alaetoria","0.026","5000","11.316831683168317"
"603","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"594","aleatoria","12","0.0045","alaetoria","0.026","5000","11.306930693069306"
"604","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"591","aleatoria","12","0.0045","alaetoria","0.026","5000","11.306930693069306"
"605","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"597","aleatoria","12","0.0045","alaetoria","0.026","5000","11.346534653465346"
"606","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"599","aleatoria","12","0.0045","alaetoria","0.026","5000","11.316831683168317"
"607","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"601","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"608","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"598","aleatoria","12","0.0045","alaetoria","0.026","5000","11.306930693069306"
"609","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"603","aleatoria","13","0.0045","alaetoria","0.026","5000","12.287128712871286"
"610","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"602","aleatoria","13","0.0045","alaetoria","0.026","5000","12.237623762376238"
"611","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"600","aleatoria","12","0.0045","alaetoria","0.026","5000","11.346534653465346"
"612","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"606","aleatoria","13","0.0045","alaetoria","0.026","5000","12.277227722772277"
"613","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"607","aleatoria","13","0.0045","alaetoria","0.026","5000","12.207920792079207"
"614","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"608","aleatoria","13","0.0045","alaetoria","0.026","5000","12.316831683168317"
"615","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"605","aleatoria","13","0.0045","alaetoria","0.026","5000","12.287128712871286"
"616","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"611","aleatoria","13","0.0045","alaetoria","0.026","5000","12.297029702970297"
"617","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"612","aleatoria","13","0.0045","alaetoria","0.026","5000","12.148514851485148"
"618","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"609","aleatoria","13","0.0045","alaetoria","0.026","5000","12.198019801980198"
"619","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"610","aleatoria","13","0.0045","alaetoria","0.026","5000","12.287128712871286"
"620","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"604","aleatoria","13","0.0045","alaetoria","0.026","5000","12.237623762376238"
"621","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"613","aleatoria","13","0.0045","alaetoria","0.026","5000","12.207920792079207"
"622","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"614","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"623","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"615","aleatoria","13","0.0045","alaetoria","0.026","5000","12.326732673267326"
"624","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"616","aleatoria","13","0.0045","alaetoria","0.026","5000","12.326732673267326"
"625","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"617","aleatoria","13","0.0045","alaetoria","0.026","5000","12.158415841584159"
"626","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"618","aleatoria","13","0.0045","alaetoria","0.026","5000","12.326732673267326"
"627","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"619","aleatoria","13","0.0045","alaetoria","0.026","5000","12.277227722772277"
"628","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"620","aleatoria","13","0.0045","alaetoria","0.026","5000","12.207920792079207"
"629","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"624","aleatoria","13","0.0045","alaetoria","0.026","5000","12.297029702970297"
"630","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"621","aleatoria","13","0.0045","alaetoria","0.026","5000","12.366336633663366"
"631","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"625","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"632","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"622","aleatoria","13","0.0045","alaetoria","0.026","5000","12.267326732673267"
"633","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"623","aleatoria","13","0.0045","alaetoria","0.026","5000","12.178217821782178"
"634","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"626","aleatoria","13","0.0045","alaetoria","0.026","5000","12.376237623762377"
"635","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"628","aleatoria","13","0.0045","alaetoria","0.026","5000","12.336633663366337"
"636","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"629","aleatoria","13","0.0045","alaetoria","0.026","5000","12.257425742574258"
"637","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"631","aleatoria","13","0.0045","alaetoria","0.026","5000","12.188118811881187"
"638","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"634","aleatoria","13","0.0045","alaetoria","0.026","5000","12.287128712871286"
"639","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"630","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"640","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"632","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"641","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"633","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"642","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"627","aleatoria","13","0.0045","alaetoria","0.026","5000","12.376237623762377"
"643","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"636","aleatoria","13","0.0045","alaetoria","0.026","5000","12.326732673267326"
"644","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"637","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"645","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"635","aleatoria","13","0.0045","alaetoria","0.026","5000","12.267326732673267"
"646","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"638","aleatoria","13","0.0045","alaetoria","0.026","5000","12.237623762376238"
"647","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"641","aleatoria","13","0.0045","alaetoria","0.026","5000","12.297029702970297"
"648","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"639","aleatoria","13","0.0045","alaetoria","0.026","5000","12.217821782178218"
"649","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"642","aleatoria","13","0.0045","alaetoria","0.026","5000","12.257425742574258"
"650","aleatoria","13","0.0045","alaetoria","0.026","0","0"
"643","aleatoria","13","0.0045","alaetoria","0.026","5000","12.267326732673267"
"651","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"640","aleatoria","13","0.0045","alaetoria","0.026","5000","12.396039603960396"
"652","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"646","aleatoria","13","0.0045","alaetoria","0.026","5000","12.188118811881187"
"653","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"645","aleatoria","13","0.0045","alaetoria","0.026","5000","12.217821782178218"
"654","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"644","aleatoria","13","0.0045","alaetoria","0.026","5000","12.247524752475247"
"655","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"648","aleatoria","13","0.0045","alaetoria","0.026","5000","12.257425742574258"
"656","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"649","aleatoria","13","0.0045","alaetoria","0.026","5000","12.237623762376238"
"657","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"651","aleatoria","14","0.0045","alaetoria","0.026","5000","13.069306930693068"
"658","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"647","aleatoria","13","0.0045","alaetoria","0.026","5000","12.297029702970297"
"659","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"650","aleatoria","13","0.0045","alaetoria","0.026","5000","12.188118811881187"
"660","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"652","aleatoria","14","0.0045","alaetoria","0.026","5000","13.05940594059406"
"661","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"653","aleatoria","14","0.0045","alaetoria","0.026","5000","13.158415841584159"
"662","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"657","aleatoria","14","0.0045","alaetoria","0.026","5000","13.089108910891088"
"663","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"655","aleatoria","14","0.0045","alaetoria","0.026","5000","13.257425742574258"
"664","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"659","aleatoria","14","0.0045","alaetoria","0.026","5000","13.099009900990099"
"665","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"658","aleatoria","14","0.0045","alaetoria","0.026","5000","13.168316831683168"
"660","aleatoria","14","0.0045","alaetoria","0.026","5000","13.128712871287128"
"666","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"667","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"654","aleatoria","14","0.0045","alaetoria","0.026","5000","12.96039603960396"
"656","aleatoria","14","0.0045","alaetoria","0.026","5000","13.217821782178218"
"668","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"669","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"661","aleatoria","14","0.0045","alaetoria","0.026","5000","13.168316831683168"
"670","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"663","aleatoria","14","0.0045","alaetoria","0.026","5000","13.089108910891088"
"671","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"662","aleatoria","14","0.0045","alaetoria","0.026","5000","13.217821782178218"
"672","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"667","aleatoria","14","0.0045","alaetoria","0.026","5000","13.158415841584159"
"673","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"668","aleatoria","14","0.0045","alaetoria","0.026","5000","13.207920792079207"
"674","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"670","aleatoria","14","0.0045","alaetoria","0.026","5000","13.029702970297029"
"675","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"666","aleatoria","14","0.0045","alaetoria","0.026","5000","13.148514851485148"
"676","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"671","aleatoria","14","0.0045","alaetoria","0.026","5000","13.089108910891088"
"677","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"664","aleatoria","14","0.0045","alaetoria","0.026","5000","13.128712871287128"
"678","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"665","aleatoria","14","0.0045","alaetoria","0.026","5000","13.089108910891088"
"679","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"672","aleatoria","14","0.0045","alaetoria","0.026","5000","13.237623762376238"
"680","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"673","aleatoria","14","0.0045","alaetoria","0.026","5000","13.168316831683168"
"681","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"669","aleatoria","14","0.0045","alaetoria","0.026","5000","13.009900990099009"
"682","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"676","aleatoria","14","0.0045","alaetoria","0.026","5000","13.148514851485148"
"683","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"675","aleatoria","14","0.0045","alaetoria","0.026","5000","13.168316831683168"
"684","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"674","aleatoria","14","0.0045","alaetoria","0.026","5000","13.237623762376238"
"685","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"677","aleatoria","14","0.0045","alaetoria","0.026","5000","13.326732673267326"
"686","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"680","aleatoria","14","0.0045","alaetoria","0.026","5000","13.118811881188119"
"687","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"679","aleatoria","14","0.0045","alaetoria","0.026","5000","13.138613861386139"
"688","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"678","aleatoria","14","0.0045","alaetoria","0.026","5000","13.158415841584159"
"689","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"682","aleatoria","14","0.0045","alaetoria","0.026","5000","13.257425742574258"
"690","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"683","aleatoria","14","0.0045","alaetoria","0.026","5000","12.930693069306932"
"691","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"681","aleatoria","14","0.0045","alaetoria","0.026","5000","13.138613861386139"
"692","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"686","aleatoria","14","0.0045","alaetoria","0.026","5000","13.089108910891088"
"693","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"684","aleatoria","14","0.0045","alaetoria","0.026","5000","13.108910891089108"
"694","aleatoria","14","0.0045","alaetoria","0.026","0","0"
"685","aleatoria","14","0.0045","alaetoria","0.026","5000","13.198019801980198"
